country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
CH,US,CA,2017,10,4,680news.com,NKorean workers prepare seafood for US stores , restaurants,http://www.680news.com/2017/10/04/nkorean-workers-prepare-seafood-for-us-stores-restaurants/,http://www.680news.com/wp-content/blogs.dir/sites/2/2017/10/04/NY815-831_2017_114559_hd.jpg,English
CH,US,CA,2017,10,5,theprovince.com,North Koreans process salmon , snow crab eaten in US , Europe,http://www.theprovince.com/business/north+koreans+process+salmon+snow+crab+eaten+europe/15010002/story.html,,English
CH,US,CA,2017,10,5,cp24.com,N . Korean workers process fish destined for U . S , Europe , Canada : AP,http://www.cp24.com/world/n-korean-workers-process-fish-destined-for-u-s-europe-canada-ap-1.3620311,https://www.cp24.com/polopoly_fs/1.3620326.1507211479!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,English
CH,US,CA,2017,10,4,asianpacificpost.com,Seafood industry pumps millions into BC economy ,http://www.asianpacificpost.com/article/8101-seafood-industry-pumps-millions-bc-economy.html,,English
CH,US,CA,2017,10,4,theprovince.com,North Korean workers prepare seafood going to US stores,http://www.theprovince.com/business/north+korean+workers+prepare+seafood+going+stores/14987575/story.html,,English
CH,US,CA,2017,10,4,business.financialpost.com,North Korean workers prepare seafood going to US stores,http://business.financialpost.com/pmn/business-pmn/north-korean-workers-prep-seafood-for-us-stores-restaurants,,English
CH,US,CA,2017,10,5,canadianmanufacturing.com,North Korea has injected itself into the global supply chain : investigation,http://www.canadianmanufacturing.com/manufacturing/north-korea-injected-global-supply-chain-investigation-202631/,http://www.canadianmanufacturing.com/wp-content/uploads/2017/09/31590963763_be097b0e99_k-630x441.jpg,English
CH,US,CA,2017,10,5,680news.com,North Korean workers prepare seafood going to US stores,http://www.680news.com/2017/10/04/north-korean-workers-prepare-seafood-going-to-us-stores/,,English
CH,US,CA,2017,10,5,news1130.com,North Korean workers prepare seafood going to US stores,http://www.news1130.com/2017/10/04/north-korean-workers-prepare-seafood-going-to-us-stores/,,English
CH,US,CA,2017,11,12,windsorstar.com,Chinese spend billions shopping online on ‘ Singles Day ’ ,http://windsorstar.com/pmn/business-pmn/chinese-spend-billions-online-shopping-on-singles-day/wcm/e1ca51f4-b51d-4cfb-896a-2bd0c164784e,https://postmediawindsorstar2.files.wordpress.com/2017/11/xhg101-ap.jpg,English
CH,US,CA,2017,10,29,brantnews.com,Liberals warned to be careful on China bid,https://www.brantnews.com/news-story/7730308-liberals-warned-to-be-careful-on-china-bid/,https://www.brantnews.com/Contents/Images/Communities/Brant_1200x630.png,English
CH,US,CA,2017,10,29,norfolknews.ca,Liberals warned to be careful on China bid,https://www.norfolknews.ca/news-story/7730308-liberals-warned-to-be-careful-on-china-bid/,https://www.norfolknews.ca/Contents/Images/Communities/Norfolk_1200x630.png,English
CH,US,CA,2017,11,11,vancouversun.com,Chinese spend billions shopping online on ‘ Singles Day ’ ,http://vancouversun.com/pmn/business-pmn/chinese-spend-billions-online-shopping-on-singles-day/wcm/a1ef0787-618c-4bd4-b465-3db2acc97d52,https://postmediavancouversun2.files.wordpress.com/2017/11/xhg101-ap.jpg,English
CH,US,CA,2017,11,13,cbc.ca,Alibaba sells more than $25B US on  Singles Day , more than Black Friday & Cyber Monday,http://www.cbc.ca/news/business/alibaba-singles-day-1.4400105,https://i.cbc.ca/1.4400120.1510588925!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_1180/china-online-shopping.jpg,English
CH,US,CA,2017,11,11,theprovince.com,Chinese spend billions shopping online on  Singles Day  ,http://www.theprovince.com/business/chinese+spend+billions+online+shopping+singles/15637009/story.html,http://www.theprovince.com/cms/binary/15637010.jpg,English
CH,US,CA,2017,12,5,castanet.net,Off the endangered list,http://www.castanet.net/edition/news-story-213236-4-.htm,http://www.castanet.net/content/2017/12/CPT130441891_p3270635.jpg,English
CH,US,CA,2017,12,6,castanet.net,World at  pivot point ,,http://www.castanet.net/edition/news-story-213340-4-.htm,http://www.castanet.net/content/2017/12/SKP101442122_p3271035.jpg,English
CH,US,CA,2017,11,20,680news.com,Endangered orcas compete with seals , sea lions for salmon,http://www.680news.com/2017/11/20/endangered-orcas-compete-with-seals-sea-lions-for-salmon/,,English
CH,US,CA,2017,12,5,castanet.net,Gas plant  gamed  system,http://www.castanet.net/edition/news-story-213255-4-.htm,http://www.castanet.net/content/2017/12/hydro_p3270738.jpg,English
CH,US,CA,2017,12,5,castanet.net,Lotto winner has to pay,http://www.castanet.net/edition/news-story-213254-4-.htm,http://www.castanet.net/content/2017/12/gavel_p3173551_p3270737.jpg,English
CH,US,CA,2017,10,12,lapresse.ca,Des Québécois auraient mangé du saumon transgénique  leur insu ,http://www.lapresse.ca/actualites/201710/11/01-5139709-des-quebecois-auraient-mange-du-saumon-transgenique-a-leur-insu.php,http://images.lpcdn.ca/924x615/201710/11/1482538-entreprise-americaine-aquabounty-eleve-saumons.jpg,French
CH,US,CA,2017,11,12,pentictonherald.ca,Protesters vow to continue B . C . fish farm protest amid court action ,http://www.pentictonherald.ca/news/national_news/article_7b17bdbb-7a87-5e1c-9703-3e0e76fb9d28.html,https://bloximages.newyork1.vip.townnews.com/pentictonherald.ca/content/tncms/assets/v3/editorial/3/25/32571348-87f0-5211-8e26-fd51a7153730/5a08b6545c6a3.image.jpg,English
CH,US,CA,2017,10,14,castanet.net,Suspect drowns in OK Lake,http://www.castanet.net/edition/news-story-209134-2-.htm,http://www.castanet.net/content/2017/10/screen_shot_2017-10-14_at_10.39.26_am_p3257029.jpg,English
CH,US,CA,2017,10,14,castanet.net,Woman threatened with gun,http://www.castanet.net/edition/news-story-209114-2-.htm,http://www.castanet.net/content/2017/10/row_of_cop_cars_p3251078_p3256972.jpg,English
CH,US,CA,2017,10,14,castanet.net,Vipers take on Kings,http://www.castanet.net/edition/news-story-209145-2-.htm,http://www.castanet.net/content/2017/10/vipers_p3091332_p3098184_p3257056.jpg,English
CH,US,CA,2017,10,14,castanet.net,Get nocturnal at ABNC,http://www.castanet.net/edition/news-story-209103-2-.htm,http://www.castanet.net/content/2017/10/screen_shot_2017-10-13_at_4.13.03_pm_p3256938.jpg,English
CH,US,CA,2017,11,4,news1130.com,Trump Asia trip presents a crucial international test,http://www.news1130.com/2017/11/04/trumps-asia-trip-presents-a-crucial-international-test/,http://www.news1130.com/wp-content/blogs.dir/sites/9/2017/11/04/HIAH103-114_2017_181253_hd.jpg,English
CH,US,CA,2017,11,5,kelownadailycourier.ca,Trump Asia trip presents a crucial international test ,http://www.kelownadailycourier.ca/news/world_news/article_7eb25081-4dcb-5f2a-90e5-d9d862694e0d.html,https://bloximages.newyork1.vip.townnews.com/kelownadailycourier.ca/content/tncms/assets/v3/editorial/4/a3/4a3d75ec-110f-5f10-a5de-882a180366c6/59fe46a33d5ba.image.jpg,English
CH,US,CA,2017,11,3,montrealgazette.com,  Positive and gorgeou : Ivanka Trump is a bit of a celebrity in Japan , but few attended her women empowerment speech,http://www.montrealgazette.com/news/world/98positive+gorgeous+ivanka+trump+celebrity+japan+attended/15475108/story.html,http://www.montrealgazette.com/cms/binary/15475111.jpg,English
CH,US,CA,2017,11,3,vancouversun.com,  Positive and gorgeou : Ivanka Trump is a bit of a celebrity in Japan , but few attended her women empowerment speech,http://www.vancouversun.com/news/world/98positive+gorgeous+ivanka+trump+celebrity+japan+attended/15475108/story.html,http://www.vancouversun.com/cms/binary/15475111.jpg,English
CH,US,CA,2017,11,4,680news.com,Trump Asia trip presents a crucial international test,http://www.680news.com/2017/11/04/trumps-asia-trip-presents-crucial-international-test/,http://www.680news.com/wp-content/blogs.dir/sites/2/2017/11/17812458.jpg,English
CH,US,CA,2017,11,4,news1130.com,KHL may pull out of Olympics over Russia doping cases , could affect Team Canada,http://www.news1130.com/2017/11/04/khl-could-pull-out-of-olympics-over-russia-doping-cases/,,English
CH,US,CA,2017,11,3,nationalpost.com, ‘ Positive and gorgeous ’: Ivanka Trump is a bit of a celebrity in Japan , but few attended her women ’ s empowerment speech,http://nationalpost.com/news/world/positive-and-gorgeous-ivanka-trump-is-a-bit-of-a-celebrity-in-japan-but-few-attended-her-womens-empowerment-speech,https://nationalpostcom.files.wordpress.com/2017/11/japan_asia_trump-e1509724041319.jpg,English
CH,US,CA,2017,11,3,thestarphoenix.com, ‘ Positive and gorgeous ’: Ivanka Trump is a bit of a celebrity in Japan , but few attended her women ’ s empowerment speech,http://thestarphoenix.com/news/world/positive-and-gorgeous-ivanka-trump-is-a-bit-of-a-celebrity-in-japan-but-few-attended-her-womens-empowerment-speech/wcm/bea995ce-5122-4709-bb6d-4740467be90e,https://nationalpostcom.files.wordpress.com/2017/11/japan_asia_trump-e1509724041319.jpg,English
CH,US,CA,2017,11,3,leaderpost.com, ‘ Positive and gorgeous ’: Ivanka Trump is a bit of a celebrity in Japan , but few attended her women ’ s empowerment speech,http://leaderpost.com/news/world/positive-and-gorgeous-ivanka-trump-is-a-bit-of-a-celebrity-in-japan-but-few-attended-her-womens-empowerment-speech/wcm/bea995ce-5122-4709-bb6d-4740467be90e,https://nationalpostcom.files.wordpress.com/2017/11/japan_asia_trump-e1509724041319.jpg,English
CH,US,CA,2017,11,5,680news.com,Trump Asia trip presents a crucial international test,http://www.680news.com/2017/11/04/trumps-asia-trip-presents-a-crucial-international-test/,,English
CH,US,CA,2017,10,5,journalpioneer.com,TOP WORLD NEWS : Gunman secrets ; North Koreans process U . S . seafood ; more,http://www.journalpioneer.com/news/2017/10/5/top-world-news--gunmans-secrets--north-koreans-process-u-s--seaf.html,http://www.journalpioneer.com/content/dam/tc/the-guardian/images/2017/10/5/tg-05102017-las-vegas-shooting-perp.jpg.imgtransform/ELRH/image.jpg,English
CH,US,CA,2017,12,9,thetelegram.com,Paul Smith : Feathers or synthetic ? ,http://www.thetelegram.com/living/paul-smith-feathers-or-synthetic-168247/,http://thetelegram.com/media/photologue/photos/cache/TEL-B00-09122017PS-prima-down-1_xHNhf7j_medium.jpg,English
CH,US,CA,2017,10,5,news1130.com,AP News in Brief at 12 : 04 a . m . EDT,http://www.news1130.com/2017/10/04/ap-news-in-brief-at-1204-a-m-edt-49/,,English
CH,US,CA,2017,10,5,680news.com,AP News in Brief at 12 : 04 a . m . EDT,http://www.680news.com/2017/10/05/ap-news-in-brief-at-1204-a-m-edt-49/,,English
CH,US,CA,2017,11,23,castanet.net,Net neutrality,http://www.castanet.net/edition/news-story-212329-6-.htm,http://www.castanet.net/content/2017/11/screen_shot_2017-11-22_at_7.06.17_am_p3267461_p3267780.jpg,English
CH,US,CA,2017,11,17,theglobeandmail.com,Why Airbus CEO Tom Enders decided to take over Bombardier C Series,https://www.theglobeandmail.com/report-on-business/why-airbus-ceo-tom-enders-decided-to-take-over-bombardiers-cseries/article37019891/,https://beta.theglobeandmail.com/resizer/V2dDNeWBsM8wv5EuBUJV2AN7QPE=/1200x0/filters:quality(100)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/N4Z7A3OJIVGQDECRWEF6JQYZVU.JPG,English
CH,US,CA,2017,12,4,theglobeandmail.com,Monday analyst upgrades and downgrades,https://www.theglobeandmail.com/globe-investor/inside-the-market/mondays-analyst-upgrades-and-downgrades/article37176219/,https://www.theglobeandmail.com/resizer/VwwYrdC4ssz1JU5Xw6O6-2y0ncE=/1200x0/filters:quality(100)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/SV33VBEH7JGKVNY2RR4OZKIPPI,English
CH,US,CA,2017,12,9,theglobeandmail.com,Top new Vancouver restaurants of 2017,https://www.theglobeandmail.com/life/food-and-wine/restaurant-reviews/top-new-vancouver-restaurants-of2017/article37275353/,https://www.theglobeandmail.com/resizer/ho5lQ_DA1guK_X1Ajy92B6HXG1Y=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/R6FJ5ZO7TBCNDDO5QLCLRUCSYQ.JPG,English
