country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
CH,NO,CA,2017,12,6,e24.no,Kina halverer tollsatsene for sjømat :,https://e24.no/makro-og-politikk/fisk/kina-halverer-tollsatsene-for-sjoemat-fantastisk-nyhet/24204254,https://imbo.vgc.no/users/e24/images/5b27b866052386a60fb091b0d37b5343?t[0]=crop:width=5472,height=3078,x=0,y=422&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=4e2e9d558cf7bb84efe8c3f3fb8c2d1c84da7c54a98621f146713e63991d8e9b,Norwegian
CH,NO,CA,2017,11,3,intrafish.no,Lerøy med ny merkevare  kineserne vil ha mer egen lakseoppdrett,http://www.intrafish.no/blogg/1374484/leroy-med-ny-merkevare-kineserne-vil-ha-mer-egen-lakseoppdrett,http://www.intrafish.no//static/theme/intrafish/base/gfx/fb/intrafish.png,English
CH,NO,CA,2017,11,1,e24.no,Slik skal norsk sjømatbransje få innpass i Kina :,https://e24.no/naeringsliv/kina/slik-skal-norsk-sjoematbransje-faa-innpass-i-kina-gleder-oss-til-aa-ta-tak-i-markedet-igjen/24175867,https://imbo.vgc.no/users/e24/images/3f9c079a4c578f4ae41ef5519e9c1786?t[0]=crop:width=7360,height=4137,x=0,y=172&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=904c3faec460f30e9d0cc12f00e8f0b513076607af9946b3c18bc078a81f50c4,Norwegian
CH,NO,CA,2017,10,17,adressa.no,Kinesiske brubyggere får nei i Nord,http://www.adressa.no/nyheter/nordtrondelag/2017/10/17/Kinesiske-brubyggere-f%C3%A5r-nei-i-Nord-Tr%C3%B8ndelag-15463994.ece,http://www.adressa.no/incoming/article15464141.ece/hn6pht/ALTERNATES/w980-default/doc6wv9ctqir8zjmxlb434.jpg,Norwegian
CH,NO,CA,2017,12,7,intrafish.no,,http://www.intrafish.no/pressemeldinger/1395080/fantastisk-nyhet,http://www.intrafish.no/nyheter/article1395082.ece5/ALTERNATES/LANDSCAPE_600/8ffa8bb724987a58550ec2bd101c18d2,Norwegian
CH,NO,CA,2017,12,10,lofotposten.no,Lofotposten,https://www.lofotposten.no/fiskeri/oppdrett/laks/lakseprisen-har-falt-med-ti-kroner/s/5-29-335063,https://g.acdn.no/obscura/API/dynamic/r1/ece5/tr_707_472_l_f/0000/lopo/2017/12/8/14/1429891230916_1.jpg?chk=6702AC,Norwegian
CH,NO,CA,2017,12,6,hegnar.no,Kina senker tollsatser for sjømat,http://www.hegnar.no/Nyheter/Politikk/2017/12/Kina-senker-tollsatser-for-sjoemat,http://www.hegnar.no/var/hegnar/storage/images/media/images/norge-kina/16687942-1-nor-NO/Norge-Kina_full_article.jpg,Norwegian
CH,NO,CA,2017,10,16,sysla.no,Statoil,https://sysla.no/statoil-sjefen-haper-toppen-verdens-oljeforbruk-blir-nadd-pa-2020-tallet/,https://img1.sysla.no/wp-content/uploads/2017/10/10102128/Eldar_statoil_andersMinge.jpg,Norwegian
CH,NO,CA,2017,10,10,sysla.no,Dette besøket kan gi økt salg av norsk laks til Kina,https://sysla.no/fisk/dette-besoket-kan-gi-okt-salg-av-norsk-laks-til-kina/,https://img1.sysla.no/wp-content/uploads/2017/10/06151247/Kinabesok-hos-Blom-2-1280x720.jpg,Norwegian
CH,NO,CA,2017,11,1,newsinenglish.no,Chinese firm wins new stab at bridge,http://www.newsinenglish.no/2017/11/01/chinese-firm-wins-new-stab-at-bridge/,,English
CH,NO,CA,2017,11,7,newsinenglish.no,Chinese get to build new bridge,http://www.newsinenglish.no/2017/11/07/chinese-get-to-build-new-bridge/,,English
CH,NO,CA,2017,11,2,intrafish.no,Rekordoppslutning for Asias største sjømatmesse,http://www.intrafish.no/pressemeldinger/1376513/rekordoppslutning-for-asias-storste-sjomatmesse,http://www.intrafish.no/nyheter/article1376519.ece5/ALTERNATES/LANDSCAPE_600/64a4ff82a6c9a3726edae08e1f4c537c,Norwegian
CH,NO,CA,2017,10,5,tk.no,Tidens Krav,https://www.tk.no/nyheter/sjomat/fiskeri/sjomat-solgt-for-over-69-milliarder-kroner/s/5-51-360571,https://g.acdn.no/obscura/API/dynamic/r1/ece5/tr_1080_719_l_f/0000/tide/2017/1/2/6/sye93708.jpg?chk=BDFC9E,Norwegian
CH,NO,CA,2017,12,6,liberaleren.no,Kina senker tollsatser for sjømat,http://www.liberaleren.no/2017/12/06/kina-senker-tollsatser-for-sjomat/,,Norwegian
CH,NO,CA,2017,11,5,abcnyheter.no,Renate Larsen skal forberede rådet på uråd,https://www.abcnyheter.no/penger/naeringsliv/2017/11/05/195342331/renate-larsen-skal-forberede-radet-pa-urad,https://presizely.abcmedia.no/972x,q75,prog,adsh/http://smooth-storage.aptoma.no/users/drp-abcnyheter/images/4328780.jpg?accessToken=42988978b863d555923307fbf6713465f350cf82b38f4802c43e954137b54b00,Norwegian
CH,NO,CA,2017,10,24,newsinenglish.no,Chinese firm fights bridge ‘ boycott ’ ,http://www.newsinenglish.no/2017/10/24/chinese-firm-fights-a-bridge-boycott/,,English
CH,NO,CA,2017,10,23,intrafish.no,Isqueen tapte penger i 2016,http://www.intrafish.no/nyheter/1369616/isqueen-tapte-penger-i-2016,http://www.intrafish.no/nyheter/article1369620.ece5/ALTERNATES/LANDSCAPE_600/16799275a33723fed1416a0a7d099f60,Norwegian
CH,NO,CA,2017,10,31,e24.no,Victoria ( 34 ) skal selge inn norsk fisk i Kina,https://e24.no/naeringsliv/sjoemat/victoria-34-skal-selge-inn-norsk-fisk-i-kina/24175893,https://imbo.vgc.no/users/e24/images/a087b8ede8cf32c3b4267c952bef0dab?t[0]=crop:width=7359,height=4136,x=0,y=179&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=157367437c9d531bdd58630b2b7f028a2d4e8c8badcf57f287cd57586aba07f5,Norwegian
CH,NO,CA,2017,11,15,smp.no, « Klippfisk er hvitfiskens suksesshistorie »,http://www.smp.no/meninger/kronikk/2017/11/15/%C2%ABKlippfisk-er-hvitfiskens-suksesshistorie%C2%BB-15607949.ece,http://www.smp.no/incoming/article15607947.ece/b3hiry/ALTERNATES/w980-default/klippfisk,Norwegian
CH,NO,CA,2017,10,22,adressa.no,No,http://www.adressa.no/meninger/kommentarer/2017/10/22/No-fish-Sandberg-setter-sj%C3%B8bein-15481728.ece,http://www.adressa.no/meninger/kommentarer/article15481726.ece/9s5v4q/ALTERNATES/w980-default/SANDBERG3,Norwegian
CH,NO,CA,2017,12,6,hegnar.no,Norwegian mistet høyde,http://www.hegnar.no/Nyheter/Boers-finans/2017/12/Norwegian-mistet-hoeyde-oppkjoepskandidat-til-ny-rekord,http://www.hegnar.no/var/hegnar/storage/images/media/images/scanpix-oslo-boers-kveld/4927755-1-nor-NO/scanpix-oslo-boers-kveld_full_article.jpg,Norwegian
CH,NO,CA,2017,12,6,ht.no,Coop og Unil tilbakekaller smårettskinke og,http://www.ht.no/ntb/innenriks/2017/12/06/Coop-og-Unil-tilbakekaller-sm%C3%A5rettskinke-og-bacon-15713884.ece,http://www.ht.no/ntb/article15714468.ece/nu3njh/ALTERNATES/w980-default/high_tc6d7c3f.jpg,Norwegian
CH,NO,CA,2017,11,13,e24.no,BNP  laks og olje : Dette skjer denne uken,https://e24.no/makro-og-politikk/oekonomi/bnp-laks-og-olje-dette-skjer-denne-uken/24185230,https://imbo.vgc.no/users/e24/images/430d03e72248439f4660783762ff665c?t[0]=crop:width=5184,height=2916,x=0,y=422&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=9ace49241c86389ceb150158ef962e800357c889493a1996a710f0e907792b9e,Norwegian
CH,NO,CA,2017,11,14,e24.no,BNP  laks og olje : Dette skjer denne uken,http://e24.no/makro-og-politikk/oekonomi/bnp-laks-og-olje-dette-skjer-denne-uken/24185230,https://imbo.vgc.no/users/e24/images/430d03e72248439f4660783762ff665c?t[0]=crop:width=5184,height=2916,x=0,y=422&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=9ace49241c86389ceb150158ef962e800357c889493a1996a710f0e907792b9e,Norwegian
CH,NO,CA,2017,12,6,ht.no,Norge fikk gjennomslag i FN for vedtak mot plastutslipp,http://www.ht.no/ntb/innenriks/2017/12/06/Norge-fikk-gjennomslag-i-FN-for-vedtak-mot-plastutslipp-15714123.ece,http://www.ht.no/ntb/article15714122.ece/yrclpw/ALTERNATES/w980-default/high_tc4345a7.jpg,Norwegian
CH,NO,CA,2017,11,6,e24.no,Sandberg spår laksefest med nytt forslag :,https://e24.no/boers-og-finans/laks/sandberg-spaar-laksefest-med-nytt-forslag-et-kvantesteg/24180458,https://imbo.vgc.no/users/e24/images/84b9e321c1163124f1895a41f3870064?t[0]=crop:width=2048,height=1151,x=0,y=36&t[1]=maxSize:width=990&t[2]=resize:width=990&accessToken=e0d59377d87b4f42835c5a5aff859b59aa7706bafeefa7c015a33ff4b99316cb,Norwegian
CH,NO,CA,2017,10,18,hegnar.no,Dette vil påvirke Oslo Børs,http://www.hegnar.no/Nyheter/Boers-finans/2017/10/Dette-vil-paavirke-Oslo-Boers12,http://www.hegnar.no/var/hegnar/storage/images/media/images/oslo-boers-foto-ntb-scanpix/14033715-1-nor-NO/Oslo-Boers-Foto-NTB-Scanpix_full_article.jpg,Norwegian
CH,NO,CA,2017,12,21,adressa.no,Pionér med spanderbukser,https://www.adressa.no/tema/arets_tronder/2017/12/21/Pion%C3%A9r-med-spanderbukser-15787259.ece,https://www.adressa.no/tema/arets_tronder/article15787258.ece/je01ig/ALTERNATES/w980-default/hovedbildewitzoe,Norwegian
CH,NO,CA,2017,11,10,tk.no,Tidens Krav,https://www.tk.no/meninger/naringsliv/samferdsel/hva-med-a-etablere-verdens-raskeste-lakseslakteri-i-sjoenden-av-kvernberget-flyplass/o/5-51-375397,https://g.acdn.no/obscura/API/dynamic/r1/ece5/tr_1080_1138_l_f/0000/tide/2017/11/10/16/Fisk-Fly-04.jpg?chk=9E37F8,Norwegian
CH,NO,CA,2017,12,31,itromso.no, « Hvem i alle dager skal jeg stemme på ?» ,http://www.itromso.no/nyheter/politikk/2017/09/09/%C2%ABHvem-i-alle-dager-skal-jeg-stemme-p%C3%A5%C2%BB-15279009.ece,http://www.itromso.no/nyhet/article15279010.ece/5wq5ri/ALTERNATES/w980-default/09kulKlaudius2.jpg,Norwegian
CH,NO,CA,2017,12,18,dn.no,Lunsjguiden  Hitchhiker,https://www.dn.no/smak/2017/12/18/1027/Lunsjguiden/her-far-du-koreansk-pinnekjott-og-en-perfekt-juledessert,https://www.dn.no/article6030504.ece/ALTERNATES/fullwidth/00711eb8004d84a38214db201ed43a98,Norwegian
CH,NO,CA,2017,12,18,dn.no,Lunsjguiden  Hitchhiker,https://www.dn.no/nyheter/2017/12/18/2046/Mat/koreansk-pinnekjott-og-perfekt-juledessert,,Norwegian
CH,NO,CA,2017,10,12,hegnar.no,Laks viste vei på rekordbørsen,http://www.hegnar.no/Nyheter/Boers-finans/2017/10/Laks-viste-vei-paa-rekordboersen,http://www.hegnar.no/var/hegnar/storage/images/media/images/fa-oslo-boers-sol-ny/18046358-1-nor-NO/fa-oslo-boers-sol-ny_full_article.jpg,Norwegian
